"ID_focal_following_caller","chorus_ID","did_focal_follower_overlap_preceding_call_YN","IOI_duration_preceding_focal_call","focal_svl","focal_mass","focal_toe_clip_number","preceding_caller_svl","preceding_caller_mass","preceding_caller_focal_toe_clip_number","max_freq","min_freq","after_knee_amplitude_skewness","min_last_150","distance"
"211001_002_Tr6","211001_002",1,1.915650614,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.602183133,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.520912974,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.799553518,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.729893,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.706673337,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",0,1.613793,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.764723,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.787940573,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.729890555,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.729893382,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.578960506,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.683453,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.822773564,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.869214,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.729893382,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",0,1.741503405,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr4","211001_002",1,1.671843,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",0,1.753114,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.602183133,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.031754,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr1","211001_002",1,1.857603632,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.637013201,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.718283,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr1","211001_002",0,2.089804086,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.671843269,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.671843,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",0,1.834383,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.834383587,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",1,1.451250465,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.76472345,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.602183133,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.020144,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.706673337,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.613793155,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.520912974,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.602183133,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.59057311,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.625403178,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",1,1.753110562,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.602180514,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.799553518,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",1,1.729893382,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr6","211001_002",0,1.753110562,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",0,1.776333473,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.915654,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.787943496,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.753113428,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.729893382,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.555740499,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",0,1.625403178,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.520910488,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",1,1.811160581,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.555743042,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",0,2.380054653,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.671843269,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",0,1.753114,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.799550577,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.729894,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.706673337,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.753110562,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.787943496,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.718283,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.637010525,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.648623223,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",1,1.811160581,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr2","211001_002",0,1.532522996,24.71,1.397,"0-310",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr1","211001_002",1,2.565815017,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.474470473,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",1,1.822773564,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",0,1.46286286,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.776330569,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,1.950483814,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.950480625,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,1.869213655,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.625400521,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr5","211001_002",1,1.555743042,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,2.217514336,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",1,1.927263768,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",1,1.625403178,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.811163541,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,2.345224585,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr4","211001_002",1,2.008534,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",1,1.567350502,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr2","211001_002",1,1.857603632,24.71,1.397,"0-310",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",0,1.845990592,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,2.101414,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr1","211001_002",0,1.787943496,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.799553518,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,2.716745312,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",1,1.834380588,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.68345054,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.509300484,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.613790517,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.648620529,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",1,1.764720566,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr2","211001_002",1,1.613793155,24.71,1.397,"0-310",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr1","211001_002",1,2.02014395,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",1,1.637013201,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.602183133,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr4","211001_002",1,1.834384,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",1,1.787940573,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,1.822773564,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.602180514,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,1.799553518,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,4.94586967,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.59057051,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",1,1.729893382,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr4","211001_002",1,1.950483,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr5","211001_002",0,1.509302951,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.927263768,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr4","211001_002",1,2.101414,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",1,1.637010525,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,1.648623,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",0,1.439640462,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,2.171075,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",1,1.578960506,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",0,1.996924,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr1","211001_002",1,1.787943496,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",1,1.706670547,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.671840536,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.532520491,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.602180514,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",1,1.462860469,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.578960506,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,2.217514,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",1,1.776330569,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",1,1.741500558,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",1,1.764720566,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr5","211001_002",1,1.648623223,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",1,1.613793155,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,2.08980067,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,2.554204994,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",1,1.671840536,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,3.947407718,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.822773564,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",1,1.71828336,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",1,1.625403178,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.567350502,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",0,1.799553518,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",1,2.054974018,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.90404061,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr1","211001_002",1,1.729893382,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr1","211001_002",0,1.915653745,25.28,1.818,"0-302",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr5","211001_002",1,1.776333473,25.65,1.695,"0-340",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1.7
"211001_002_Tr6","211001_002",0,1.915650614,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,2.054974,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",0,1.567350502,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.648620529,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,1.938874,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",0,1.753110562,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.49769048,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.509300484,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr4","211001_002",1,1.973704,23.43,1.333,"0-330",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,1
"211001_002_Tr6","211001_002",0,1.68345054,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
"211001_002_Tr6","211001_002",0,1.753110562,24.76,1.449,"0-350",25.65,1.416,"0-210",1039.946735,487.1198339,1.036638141,0.127943308,2
